#KSP	path_length	path
1	5.04815e+00	P04626|P01106
2	5.04815e+00	P04626|P40763
3	5.04815e+00	P04626|P42224
4	5.04815e+00	P04626|Q92625
5	5.04815e+00	P21860|P01106
6	5.04815e+00	P00533|P40763
7	5.04815e+00	P00533|P42224
8	5.04815e+00	P00533|P42229
9	5.04815e+00	P00533|P51692
10	5.04815e+00	P00533|Q92625
11	5.21839e+00	P00533|P01100
12	1.00963e+01	P00533|O00206|P01100
13	1.00963e+01	P00533|O00206|P05412
14	1.00963e+01	P00533|O00206|P19838
15	1.00963e+01	P00533|O00206|Q04206
16	1.00963e+01	P00533|O60603|P01100
17	1.00963e+01	P00533|O60603|P05412
18	1.00963e+01	P00533|O60603|P19838
19	1.00963e+01	P00533|O60603|Q04206
20	1.00963e+01	P00533|P00519|P01106
21	1.00963e+01	P00533|P00519|P05412
22	1.00963e+01	P00533|P00519|P08047
23	1.00963e+01	P00533|P00519|P42229
24	1.00963e+01	P00533|P00519|P51692
25	1.00963e+01	P00533|P10275|P05412
26	1.00963e+01	P00533|P10275|P08047
27	1.00963e+01	P00533|P10275|P16220
28	1.00963e+01	P00533|P10275|P40763
29	1.00963e+01	P00533|P10275|P49715
30	1.00963e+01	P00533|P10275|P84022
31	1.00963e+01	P00533|P10275|Q12778
32	1.00963e+01	P00533|P10275|Q13547
33	1.00963e+01	P00533|P10275|Q9Y6Q9
34	1.00963e+01	P00533|P10275|Q9Y6X2
35	1.00963e+01	P00533|P12931|P08047
36	1.00963e+01	P00533|P12931|P40763
37	1.00963e+01	P00533|P12931|P42224
38	1.00963e+01	P00533|P12931|P42229
39	1.00963e+01	P00533|P12931|Q07666
40	1.00963e+01	P00533|P16333|P08047
41	1.00963e+01	P00533|P05362|P19838
42	1.00963e+01	P00533|P22681|P01106
43	1.00963e+01	P00533|P22681|Q07666
44	1.00963e+01	P00533|P27361|P01100
45	1.00963e+01	P00533|P27361|P01106
46	1.00963e+01	P00533|P27361|P05412
47	1.00963e+01	P00533|P27361|P16220
48	1.00963e+01	P00533|P27361|P17535
49	1.00963e+01	P00533|P27361|P19419
50	1.00963e+01	P00533|P27361|P19838
51	1.00963e+01	P00533|P27361|P28324
52	1.00963e+01	P00533|P27361|P40763
53	1.00963e+01	P00533|P27361|P42224
54	1.00963e+01	P00533|P27361|P84022
55	1.00963e+01	P00533|P27361|P98177
56	1.00963e+01	P00533|P27361|Q04206
57	1.00963e+01	P00533|P27361|Q12778
58	1.00963e+01	P00533|P27361|Q15583
59	1.00963e+01	P00533|P27361|Q15796
60	1.00963e+01	P00533|P28482|O14901
61	1.00963e+01	P00533|P28482|P01100
62	1.00963e+01	P00533|P28482|P01106
63	1.00963e+01	P00533|P28482|P05412
64	1.00963e+01	P00533|P28482|P16220
65	1.00963e+01	P00533|P28482|P17535
66	1.00963e+01	P00533|P28482|P19419
67	1.00963e+01	P00533|P28482|P19838
68	1.00963e+01	P00533|P28482|P40763
69	1.00963e+01	P00533|P28482|P42224
70	1.00963e+01	P00533|P28482|P84022
71	1.00963e+01	P00533|P28482|P98177
72	1.00963e+01	P00533|P28482|Q04206
73	1.00963e+01	P00533|P28482|Q12778
74	1.00963e+01	P00533|P28482|Q15583
75	1.00963e+01	P00533|P28482|Q15796
76	1.00963e+01	P00533|P31749|P05412
77	1.00963e+01	P00533|P31749|P16220
78	1.00963e+01	P00533|P31749|P19838
79	1.00963e+01	P00533|P31749|P42224
80	1.00963e+01	P00533|P31749|P98177
81	1.00963e+01	P00533|P31749|Q04206
82	1.00963e+01	P00533|P31749|Q12778
83	1.00963e+01	P00533|P35222|P01100
84	1.00963e+01	P00533|O00329|P40763
85	1.00963e+01	P00533|O00459|P40763
86	1.00963e+01	P00533|O00459|P42229
87	1.00963e+01	P00533|O14543|P40763
88	1.00963e+01	P00533|O14543|P42224
89	1.00963e+01	P00533|O14543|P42229
90	1.00963e+01	P00533|O14543|P51692
91	1.00963e+01	P00533|O15524|P40763
92	1.00963e+01	P00533|O15524|P42224
93	1.00963e+01	P00533|O15524|P42229
94	1.00963e+01	P00533|O15524|P51692
95	1.00963e+01	P00533|O15524|Q04206
96	1.00963e+01	P00533|O60674|P40763
97	1.00963e+01	P00533|O60674|P42224
98	1.00963e+01	P00533|O60674|P42229
99	1.00963e+01	P00533|O60674|P51692
100	1.00963e+01	P00533|P18031|P40763
101	1.00963e+01	P00533|P18031|P42229
102	1.00963e+01	P00533|P18031|P51692
103	1.00963e+01	P00533|P23458|P40763
104	1.00963e+01	P00533|P23458|P42224
105	1.00963e+01	P00533|P23458|P42229
106	1.00963e+01	P00533|P23458|P51692
107	1.00963e+01	P00533|P27986|P40763
108	1.00963e+01	P00533|P17706|P42224
109	1.00963e+01	P00533|P17706|P42229
110	1.00963e+01	P00533|P17706|P51692
111	1.00963e+01	P00533|P27986|P42229
112	1.00963e+01	P00533|P27986|Q07666
113	1.00963e+01	P00533|P35222|P01106
114	1.00963e+01	P00533|P35222|P19838
115	1.00963e+01	P00533|P35222|P84022
116	1.00963e+01	P00533|P35222|Q13547
117	1.00963e+01	P00533|P35222|Q15796
118	1.00963e+01	P00533|P42336|P40763
119	1.00963e+01	P00533|P42338|P40763
120	1.00963e+01	P00533|P42858|P08047
121	1.00963e+01	P00533|P42858|P16220
122	1.00963e+01	P00533|P46108|P08047
123	1.00963e+01	P00533|P46108|P42229
124	1.00963e+01	P00533|P46108|P51692
125	1.00963e+01	P00533|P46108|P84022
126	1.00963e+01	P00533|P46109|P42229
127	1.00963e+01	P00533|P46109|P51692
128	1.00963e+01	P00533|P48736|P40763
129	1.00963e+01	P00533|P62158|P19838
130	1.00963e+01	P00533|P62158|Q04206
131	1.00963e+01	P00533|P63104|P68104
132	1.00963e+01	P00533|O15530|P84022
133	1.00963e+01	P00533|O15530|Q15796
134	1.00963e+01	P00533|P62993|P84022
135	1.00963e+01	P00533|P62993|Q07666
136	1.00963e+01	P00533|P62993|Q16576
137	1.00963e+01	P00533|P63104|P98177
138	1.00963e+01	P00533|P63104|Q12778
139	1.00963e+01	P00533|Q05655|P08047
140	1.00963e+01	P00533|Q05655|P40763
141	1.00963e+01	P00533|Q05655|P42224
142	1.00963e+01	P00533|Q06124|P40763
143	1.00963e+01	P00533|P07948|Q07666
144	1.00963e+01	P00533|P15498|Q07666
145	1.00963e+01	P00533|P19174|Q07666
146	1.00963e+01	P00533|P20936|Q07666
147	1.00963e+01	P00533|P29350|Q07666
148	1.00963e+01	P00533|Q06124|P42229
149	1.00963e+01	P00533|Q06124|P51692
150	1.00963e+01	P00533|Q13191|P01106
151	1.00963e+01	P00533|Q13153|Q13363
152	1.00963e+01	P00533|P24385|Q13547
153	1.00963e+01	P00533|Q13153|Q9Y6Q9
154	1.00963e+01	P00533|Q13882|P51692
155	1.00963e+01	P00533|Q13882|Q07666
156	1.00963e+01	P00533|Q13882|Q92625
157	1.00963e+01	P00533|Q14289|P40763
158	1.00963e+01	P00533|Q92569|P40763
159	1.00963e+01	P00533|P31947|Q92625
160	1.00963e+01	P00533|Q99558|P19838
161	1.00963e+01	P00533|Q99558|Q04206
162	1.00963e+01	P00533|Q9NSE2|P40763
163	1.00963e+01	P00533|Q9NSE2|P42224
164	1.00963e+01	P00533|Q9NSE2|P42229
165	1.00963e+01	P00533|Q9NSE2|P51692
166	1.00963e+01	P00533|Q9UKG1|O94776
167	1.00963e+01	P00533|Q9UKG1|Q16576
168	1.00963e+01	P00533|Q9ULV8|P01106
169	1.00963e+01	P00533|Q05397|Q9Y6Q9
170	1.00963e+01	P01133|P22681|P01106
171	1.00963e+01	P01133|O00459|P40763
172	1.00963e+01	P01133|O00459|P42229
173	1.00963e+01	P01133|P22681|Q07666
174	1.00963e+01	P01133|P27986|P40763
175	1.00963e+01	P01133|P27986|P42229
176	1.00963e+01	P01133|P27986|Q07666
177	1.00963e+01	P01133|P63104|P68104
178	1.00963e+01	P01133|P26447|P84022
179	1.00963e+01	P01133|P62993|P84022
180	1.00963e+01	P01133|P62993|Q07666
181	1.00963e+01	P01133|P62993|Q16576
182	1.00963e+01	P01133|P63104|P98177
183	1.00963e+01	P01133|P63104|Q12778
184	1.00963e+01	P01133|Q13191|P01106
185	1.00963e+01	P04626|P00519|P01106
186	1.00963e+01	P04626|P00519|P05412
187	1.00963e+01	P04626|P00519|P08047
188	1.00963e+01	P04626|P00519|P42229
189	1.00963e+01	P04626|P00519|P51692
190	1.00963e+01	P04626|P27361|P01100
191	1.00963e+01	P04626|P27361|P01106
192	1.00963e+01	P04626|P27361|P05412
193	1.00963e+01	P04626|P27361|P16220
194	1.00963e+01	P04626|P27361|P17535
195	1.00963e+01	P04626|P27361|P19419
196	1.00963e+01	P04626|P27361|P19838
197	1.00963e+01	P04626|P27361|P28324
198	1.00963e+01	P04626|P27361|P40763
199	1.00963e+01	P04626|P27361|P42224
200	1.00963e+01	P04626|P27361|P84022
201	1.00963e+01	P04626|P27361|P98177
202	1.00963e+01	P04626|P27361|Q04206
203	1.00963e+01	P04626|P27361|Q12778
204	1.00963e+01	P04626|P27361|Q15583
205	1.00963e+01	P04626|P27361|Q15796
206	1.00963e+01	P04626|P28482|O14901
207	1.00963e+01	P04626|P28482|P01100
208	1.00963e+01	P04626|P28482|P01106
209	1.00963e+01	P04626|P28482|P05412
210	1.00963e+01	P04626|P28482|P16220
211	1.00963e+01	P04626|P28482|P17535
212	1.00963e+01	P04626|P28482|P19419
213	1.00963e+01	P04626|P28482|P19838
214	1.00963e+01	P04626|P28482|P40763
215	1.00963e+01	P04626|P28482|P42224
216	1.00963e+01	P04626|P28482|P84022
217	1.00963e+01	P04626|P28482|P98177
218	1.00963e+01	P04626|P28482|Q04206
219	1.00963e+01	P04626|P28482|Q12778
220	1.00963e+01	P04626|P28482|Q15583
221	1.00963e+01	P04626|P28482|Q15796
222	1.00963e+01	P04626|P35222|P01100
223	1.00963e+01	P04626|O00329|P40763
224	1.00963e+01	P04626|O00459|P40763
225	1.00963e+01	P04626|O00459|P42229
226	1.00963e+01	P04626|O15524|P40763
227	1.00963e+01	P04626|O15524|P42224
228	1.00963e+01	P04626|O15524|P42229
229	1.00963e+01	P04626|O15524|P51692
230	1.00963e+01	P04626|O15524|Q04206
231	1.00963e+01	P04626|O60674|P40763
232	1.00963e+01	P04626|O60674|P42224
233	1.00963e+01	P04626|O60674|P42229
234	1.00963e+01	P04626|O60674|P51692
235	1.00963e+01	P04626|P23458|P40763
236	1.00963e+01	P04626|P23458|P42224
237	1.00963e+01	P04626|P23458|P42229
238	1.00963e+01	P04626|P23458|P51692
239	1.00963e+01	P04626|P27986|P40763
240	1.00963e+01	P04626|P27986|P42229
241	1.00963e+01	P04626|P27986|Q07666
242	1.00963e+01	P04626|P35222|P01106
243	1.00963e+01	P04626|P35222|P19838
244	1.00963e+01	P04626|P35222|P84022
245	1.00963e+01	P04626|P35222|Q13547
246	1.00963e+01	P04626|P35222|Q15796
247	1.00963e+01	P04626|P40189|P40763
248	1.00963e+01	P04626|P40189|P42224
249	1.00963e+01	P04626|P42336|P40763
250	1.00963e+01	P04626|P42338|P40763
251	1.00963e+01	P04626|P46108|P08047
252	1.00963e+01	P04626|P46108|P42229
253	1.00963e+01	P04626|P46108|P51692
254	1.00963e+01	P04626|P46108|P84022
255	1.00963e+01	P04626|P46109|P42229
256	1.00963e+01	P04626|P46109|P51692
257	1.00963e+01	P04626|P48357|P40763
258	1.00963e+01	P04626|P48736|P40763
259	1.00963e+01	P04626|P62993|P84022
260	1.00963e+01	P04626|P62993|Q07666
261	1.00963e+01	P04626|P62993|Q16576
262	1.00963e+01	P04626|Q06124|P40763
263	1.00963e+01	P04626|P19174|Q07666
264	1.00963e+01	P04626|P20936|Q07666
265	1.00963e+01	P04626|Q06124|P42229
266	1.00963e+01	P04626|Q06124|P51692
267	1.00963e+01	P04626|Q13882|P51692
268	1.00963e+01	P04626|Q13882|Q07666
269	1.00963e+01	P04626|Q13882|Q92625
270	1.00963e+01	P04626|Q15303|P01106
271	1.00963e+01	P04626|Q15303|P42229
272	1.00963e+01	P04626|Q15303|P51692
273	1.00963e+01	P04626|Q15303|Q92625
274	1.00963e+01	P04626|Q16665|P08047
275	1.00963e+01	P04626|Q16665|P84022
276	1.00963e+01	P04626|Q16665|Q13547
277	1.00963e+01	P04626|Q92569|P40763
278	1.00963e+01	P04626|Q9NSE2|P40763
279	1.00963e+01	P04626|Q05397|Q9Y6Q9
280	1.00963e+01	P04626|Q9NSE2|P42224
281	1.00963e+01	P04626|Q9NSE2|P42229
282	1.00963e+01	P04626|Q9NSE2|P51692
283	1.00963e+01	P10586|P35222|P01100
284	1.00963e+01	P10586|P35222|P01106
285	1.00963e+01	P10586|P35222|P19838
286	1.00963e+01	P10586|P35222|P84022
287	1.00963e+01	P10586|P35222|Q13547
288	1.00963e+01	P10586|P35222|Q15796
289	1.00963e+01	P21860|P00519|P01106
290	1.00963e+01	P21860|P00519|P05412
291	1.00963e+01	P21860|P00519|P08047
292	1.00963e+01	P21860|P00519|P42229
293	1.00963e+01	P21860|P00519|P51692
294	1.00963e+01	P21860|P12931|P08047
295	1.00963e+01	P21860|P12931|P40763
296	1.00963e+01	P21860|P12931|P42224
297	1.00963e+01	P21860|P12931|P42229
298	1.00963e+01	P21860|P12931|Q07666
299	1.00963e+01	P21860|P16333|P08047
300	1.00963e+01	P21860|P35222|P01100
301	1.00963e+01	P21860|O00459|P40763
302	1.00963e+01	P21860|O00459|P42229
303	1.00963e+01	P21860|O60674|P40763
304	1.00963e+01	P21860|O60674|P42224
305	1.00963e+01	P21860|O60674|P42229
306	1.00963e+01	P21860|O60674|P51692
307	1.00963e+01	P21860|P27986|P40763
308	1.00963e+01	P21860|P27986|P42229
309	1.00963e+01	P21860|P27986|Q07666
310	1.00963e+01	P21860|P35222|P01106
311	1.00963e+01	P21860|P35222|P19838
312	1.00963e+01	P21860|P35222|P84022
313	1.00963e+01	P21860|P35222|Q13547
314	1.00963e+01	P21860|P35222|Q15796
315	1.00963e+01	P21860|P40189|P40763
316	1.00963e+01	P21860|P40189|P42224
317	1.00963e+01	P21860|P42336|P40763
318	1.00963e+01	P21860|P46108|P08047
319	1.00963e+01	P21860|P46108|P42229
320	1.00963e+01	P21860|P46108|P51692
321	1.00963e+01	P21860|P46108|P84022
322	1.00963e+01	P21860|P46109|P42229
323	1.00963e+01	P21860|P46109|P51692
324	1.00963e+01	P21860|P52333|P40763
325	1.00963e+01	P21860|P52333|P42224
326	1.00963e+01	P21860|P52333|P42229
327	1.00963e+01	P21860|P52333|P51692
328	1.00963e+01	P21860|P52333|Q07666
329	1.00963e+01	P21860|P62993|P84022
330	1.00963e+01	P21860|P08631|Q07666
331	1.00963e+01	P21860|P19174|Q07666
332	1.00963e+01	P21860|P20936|Q07666
333	1.00963e+01	P21860|P62993|Q07666
334	1.00963e+01	P21860|P62993|Q16576
335	1.00963e+01	P21860|Q13882|P51692
336	1.00963e+01	P21860|Q13882|Q07666
337	1.00963e+01	P21860|Q13882|Q92625
338	1.00963e+01	P21860|Q16665|P08047
339	1.00963e+01	P21860|Q16665|P84022
340	1.00963e+01	P21860|Q16665|Q13547
341	1.00963e+01	P21860|Q92569|P40763
342	1.01103e+01	P00533|P03372|O94776
343	1.01103e+01	P00533|P03372|P01106
344	1.01103e+01	P00533|P03372|P05412
345	1.01103e+01	P00533|P03372|P19838
346	1.01103e+01	P00533|P03372|P40763
347	1.01103e+01	P00533|P03372|P42229
348	1.01103e+01	P00533|P03372|P84022
349	1.01103e+01	P00533|P03372|Q13547
350	1.01103e+01	P00533|P03372|Q15796
351	1.01103e+01	P00533|Q15303|P01106
352	1.01103e+01	P00533|Q15303|P42229
353	1.01103e+01	P00533|Q15303|P51692
354	1.01103e+01	P00533|Q15303|Q92625
355	1.01103e+01	P21860|Q15303|P01106
356	1.01103e+01	P21860|Q15303|P42229
357	1.01103e+01	P21860|Q15303|P51692
358	1.01103e+01	P21860|Q15303|Q92625
359	1.01197e+01	P00533|P01111|P01100
360	1.01197e+01	P00533|P01111|P05412
361	1.01197e+01	P00533|P01112|P01100
362	1.01197e+01	P00533|P01112|P05412
363	1.01197e+01	P00533|P01116|P01100
364	1.01197e+01	P00533|P01116|P05412
365	1.01197e+01	P00533|P17252|P01100
366	1.01197e+01	P00533|P17252|P16220
367	1.01197e+01	P01133|P10721|P42224
368	1.01197e+01	P01133|P10721|P42229
369	1.01197e+01	P01133|P10721|P51692
370	1.01197e+01	P21860|O00329|P40763
371	1.01197e+01	P21860|P42338|P40763
372	1.01197e+01	P21860|P48736|P40763
373	1.01198e+01	P00533|Q9NP31|Q15796
374	1.01198e+01	P04626|Q9NP31|Q15796
375	1.01247e+01	P00533|P28482|P28324
376	1.01247e+01	P04626|P28482|P28324
377	1.01432e+01	P01133|P10721|P40763
378	1.01723e+01	P00533|P43405|P42224
379	1.01723e+01	P00533|Q13153|Q15796
380	1.01723e+01	P04626|P12931|P08047
381	1.01723e+01	P04626|P12931|P40763
382	1.01723e+01	P04626|P12931|P42224
383	1.01723e+01	P04626|P12931|P42229
384	1.01723e+01	P04626|P12931|Q07666
385	1.01723e+01	P04626|P43405|P42224
386	1.01723e+01	P21860|P43405|P42224
387	1.01729e+01	P00533|Q8WXH5|P40763
388	1.01729e+01	P00533|Q8WXH5|P42224
389	1.01729e+01	P00533|Q8WXH5|P42229
390	1.01729e+01	P00533|Q8WXH5|P51692
391	1.01849e+01	P00533|P05362|P40763
392	1.01849e+01	P00533|P35228|P01100
393	1.01849e+01	P00533|P35228|P05412
394	1.01849e+01	P00533|P35228|P17535
395	1.01849e+01	P00533|P35228|P42224
396	1.01861e+01	P00533|P10644|Q15796
397	1.01861e+01	P00533|P35222|Q12778
398	1.01861e+01	P00533|Q9NSE2|Q15796
399	1.01861e+01	P04626|P35222|Q12778
400	1.01861e+01	P04626|Q9NSE2|Q15796
401	1.01861e+01	P10586|P12757|P84022
402	1.01861e+01	P10586|P12757|Q15796
403	1.01861e+01	P10586|P35222|Q12778
404	1.01861e+01	P21860|P35222|Q12778
405	1.01867e+01	P00533|P03372|Q9Y6X2
406	1.02475e+01	P04626|O75791|Q07666
407	1.02665e+01	P00533|O60603|P68104
408	1.02665e+01	P00533|O75159|P40763
409	1.02665e+01	P00533|O75159|P42224
410	1.02665e+01	P00533|O75159|P42229
411	1.02665e+01	P00533|O75159|P51692
412	1.02665e+01	P00533|P04083|Q04206
413	1.02665e+01	P00533|P24385|P01100
414	1.02665e+01	P00533|P24385|P05412
415	1.02665e+01	P00533|P24385|P17535
416	1.02665e+01	P00533|P24385|Q9Y6Q9
417	1.02665e+01	P00533|P29350|P40763
418	1.02665e+01	P00533|P29350|Q13547
419	1.02665e+01	P00533|P35222|Q04206
420	1.02665e+01	P00533|P35222|Q13363
421	1.02665e+01	P00533|Q06124|P42224
422	1.02665e+01	P04626|P35222|Q04206
423	1.02665e+01	P04626|P35222|Q13363
424	1.02665e+01	P04626|Q06124|P42224
425	1.02665e+01	P04626|Q16665|P40763
426	1.02665e+01	P04626|Q96RT1|P84022
427	1.02665e+01	P04626|Q96RT1|Q15796
428	1.02665e+01	P10586|P06213|P40763
429	1.02665e+01	P10586|P35222|Q04206
430	1.02665e+01	P10586|P35222|Q13363
431	1.02665e+01	P21860|P35222|Q04206
432	1.02665e+01	P21860|P35222|Q13363
433	1.02665e+01	P21860|Q16665|P40763
434	1.02665e+01	Q8NFM7|Q9Y4K3|P19838
435	1.02665e+01	Q8NFM7|Q9Y4K3|Q04206
436	1.02759e+01	P10586|O75400|Q9Y6X2
437	1.02759e+01	P10586|P12757|Q9Y6X2
438	1.02783e+01	P00533|P0CG47|P01106
439	1.02783e+01	P00533|P62993|P68104
440	1.02783e+01	P00533|Q9NP31|P84022
441	1.02783e+01	P01133|P0CG47|P01106
442	1.02783e+01	P01133|P26447|Q15796
443	1.02783e+01	P01133|P62993|P68104
444	1.02783e+01	P04626|P62993|P68104
445	1.02783e+01	P04626|Q9NP31|P84022
446	1.02783e+01	P21860|P62993|P68104
447	1.02900e+01	P00533|Q9NQ66|P16220
448	1.02900e+01	P01133|P07333|P17676
449	1.02900e+01	P01133|P06213|P40763
450	1.02900e+01	P01133|P08069|P40763
451	1.02900e+01	P01133|P17948|P40763
452	1.02900e+01	P01133|P17948|P42224
453	1.02900e+01	P01133|P35968|P40763
454	1.02900e+01	P01133|P35968|P42224
455	1.02932e+01	P00533|P62993|P08047
456	1.02932e+01	P01133|P62993|P08047
457	1.02932e+01	P04626|P62993|P08047
458	1.02932e+01	P21860|P62993|P08047
459	1.03055e+01	P01133|P09619|P42229
460	1.03112e+01	P21860|P22681|P01106
461	1.03112e+01	P21860|P22681|Q07666
462	1.03112e+01	P21860|Q13191|P01106
463	1.03112e+01	P21860|Q9ULV8|P01106
464	1.03252e+01	P00533|P03372|P01100
465	1.03252e+01	P00533|P03372|P08047
466	1.03767e+01	P00533|O14654|P01106
467	1.03767e+01	P00533|P29350|P84022
468	1.03767e+01	P00533|P36542|P01106
469	1.03767e+01	P00533|P16144|P84022
470	1.03767e+01	P00533|P16144|Q15796
471	1.03767e+01	P00533|P35568|P84022
472	1.03767e+01	P00533|P52735|P84022
473	1.03767e+01	P01133|P36542|P01106
474	1.03767e+01	P01133|P52735|P84022
475	1.03767e+01	P04626|O14654|P01106
476	1.03767e+01	P04626|P16144|P84022
477	1.03767e+01	P04626|P16144|Q15796
478	1.03767e+01	P04626|P35568|P84022
479	1.03767e+01	P04626|P52735|P84022
480	1.03767e+01	P04626|Q13671|Q15796
481	1.03767e+01	P10586|O14654|P01106
482	1.03767e+01	P10586|P35568|P84022
483	1.03767e+01	P21860|P52735|P84022
484	1.03767e+01	P21860|Q13671|Q15796
485	1.03886e+01	P00533|O14654|Q04206
486	1.03886e+01	P00533|P00519|P40763
487	1.03886e+01	P00533|P00519|P42224
488	1.03886e+01	P00533|P00519|Q9Y6Q9
489	1.03886e+01	P00533|P10275|P19838
490	1.03886e+01	P00533|P10275|Q04206
491	1.03886e+01	P00533|P10644|Q04206
492	1.03886e+01	P00533|P12931|Q12778
493	1.03886e+01	P00533|P12956|P01106
494	1.03886e+01	P00533|P04792|P19838
495	1.03886e+01	P00533|P04792|Q04206
496	1.03886e+01	P00533|P05141|P19838
497	1.03886e+01	P00533|P07437|P19838
498	1.03886e+01	P00533|P08107|P19838
499	1.03886e+01	P00533|P08107|Q04206
500	1.03886e+01	P00533|P08238|P19838
501	1.03886e+01	P00533|P11021|P19838
502	1.03886e+01	P00533|P11142|P19838
503	1.03886e+01	P00533|P17706|P40763
504	1.03886e+01	P00533|P19174|P68104
505	1.03886e+01	P00533|P27361|P17676
506	1.03886e+01	P00533|P28482|P17676
507	1.03886e+01	P00533|P29350|P42229
508	1.03886e+01	P00533|P29350|P51692
509	1.03886e+01	P00533|P29353|P08047
510	1.03886e+01	P00533|P31689|P19838
511	1.03886e+01	P00533|P31749|P84022
512	1.03886e+01	P00533|P31947|Q12778
513	1.03886e+01	P00533|P35222|P98177
514	1.03886e+01	P00533|P38646|P19838
515	1.03886e+01	P00533|P07332|P40763
516	1.03886e+01	P00533|P42858|P19838
517	1.03886e+01	P00533|P42858|Q13363
518	1.03886e+01	P00533|P43405|P40763
519	1.03886e+01	P00533|P43405|P42229
520	1.03886e+01	P00533|P46108|Q07666
521	1.03886e+01	P00533|P51813|P40763
522	1.03886e+01	P00533|P51813|P42224
523	1.03886e+01	P00533|P51813|P42229
524	1.03886e+01	P00533|P52597|P19838
525	1.03886e+01	P00533|P78527|P19838
526	1.03886e+01	P00533|P56945|P84022
527	1.03886e+01	P00533|Q01094|P19838
528	1.03886e+01	P00533|P27348|Q04206
529	1.03886e+01	P00533|P42574|Q04206
530	1.03886e+01	P00533|P61978|Q07666
531	1.03886e+01	P00533|Q01094|Q04206
532	1.03886e+01	P00533|Q01094|Q13547
533	1.03886e+01	P00533|Q01094|Q9Y6Q9
534	1.03886e+01	P00533|Q05397|P42224
535	1.03886e+01	P00533|Q07889|P01100
536	1.03886e+01	P00533|Q07889|P01106
537	1.03886e+01	P00533|Q07889|P19419
538	1.03886e+01	P00533|Q07890|P01100
539	1.03886e+01	P00533|Q07890|P01106
540	1.03886e+01	P00533|Q07890|P19419
541	1.03886e+01	P00533|Q13546|P19838
542	1.03886e+01	P00533|Q14974|P84022
543	1.03886e+01	P00533|P62979|Q15796
544	1.03886e+01	P00533|Q14192|Q15796
545	1.03886e+01	P00533|Q96EY1|P19838
546	1.03886e+01	P00533|Q96EY1|Q04206
547	1.03886e+01	P00533|Q99558|P40763
548	1.03886e+01	P01133|P29353|P08047
549	1.03886e+01	P01133|Q07889|P01100
550	1.03886e+01	P01133|Q07889|P01106
551	1.03886e+01	P01133|Q07889|P19419
552	1.03886e+01	P01133|Q07890|P01100
553	1.03886e+01	P01133|Q07890|P01106
554	1.03886e+01	P01133|Q07890|P19419
555	1.03886e+01	P04626|O14654|Q04206
556	1.03886e+01	P04626|P00519|P40763
557	1.03886e+01	P04626|P00519|P42224
558	1.03886e+01	P04626|P00519|Q9Y6Q9
559	1.03886e+01	P04626|P19174|P68104
560	1.03886e+01	P04626|P27361|P17676
561	1.03886e+01	P04626|P28482|P17676
562	1.03886e+01	P04626|P29353|P08047
563	1.03886e+01	P04626|P35222|P98177
564	1.03886e+01	P04626|P43405|P40763
565	1.03886e+01	P04626|P43405|P42229
566	1.03886e+01	P04626|P46108|Q07666
567	1.03886e+01	P04626|P51813|P40763
568	1.03886e+01	P04626|P15498|Q07666
569	1.03886e+01	P04626|P51813|P42224
570	1.03886e+01	P04626|P51813|P42229
571	1.03886e+01	P04626|Q05397|P42224
572	1.03886e+01	P04626|Q13153|Q13363
573	1.03886e+01	P04626|Q13153|Q9Y6Q9
574	1.03886e+01	P04626|Q14289|P40763
575	1.03886e+01	P10586|O14654|Q04206
576	1.03886e+01	P10586|P29353|P08047
577	1.03886e+01	P10586|P35222|P98177
578	1.03886e+01	P21860|P00519|P40763
579	1.03886e+01	P21860|P00519|P42224
580	1.03886e+01	P21860|P00519|Q9Y6Q9
581	1.03886e+01	P21860|P12931|Q12778
582	1.03886e+01	P21860|P19174|P68104
583	1.03886e+01	P21860|P29353|P08047
584	1.03886e+01	P21860|P15498|Q07666
585	1.03886e+01	P21860|P35222|P98177
586	1.03886e+01	P21860|P43405|P40763
587	1.03886e+01	P21860|P43405|P42229
588	1.03886e+01	P21860|P46108|Q07666
589	1.03886e+01	P21860|Q05397|Q9Y6Q9
590	1.03907e+01	P00533|P68366|P01106
591	1.03998e+01	P04626|P16070|P17676
592	1.03998e+01	P04626|P16070|Q04206
593	1.04026e+01	P00533|P03372|P98177
594	1.04026e+01	P00533|P03372|Q12778
595	1.04026e+01	P00533|P03372|Q9Y6Q9
596	1.04121e+01	P00533|P01111|Q04206
597	1.04121e+01	P00533|P01112|Q04206
598	1.04121e+01	P00533|P01116|Q04206
599	1.04368e+01	P04626|P35221|P49715
600	1.04368e+01	Q8NFM7|Q9Y4K3|Q13547
601	1.04646e+01	P04626|P12931|Q12778
602	1.04646e+01	P04626|Q13153|Q15796
603	1.04772e+01	P00533|P35354|P19838
604	1.04772e+01	P04626|P35354|P19838
605	1.04784e+01	P00533|P12956|P84022
606	1.04784e+01	P00533|P40855|Q15796
607	1.04784e+01	P00533|Q14974|Q15796
608	1.04984e+01	P00533|O95782|P01106
609	1.04984e+01	P00533|P46940|P01106
610	1.04984e+01	P00533|P52294|P19838
611	1.04984e+01	P00533|P52294|P40763
612	1.04984e+01	P00533|P52294|P42224
613	1.04984e+01	P00533|P58107|P01106
614	1.04984e+01	P04626|P0CG48|P01106
615	1.04984e+01	P04626|P0CG48|P05412
616	1.04984e+01	P04626|P0CG48|Q04206
